id,volume,rel_path,src,score,signals
lni154/298,lni154,lni154/298.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\298.pdf,1.0,"{""artifact_vocab"": 1}"
lni317/GIL2022_Janssen_129-134,lni317,lni317/GIL2022_Janssen_129-134.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni317\GIL2022_Janssen_129-134.pdf,0.0,{}
lni356/Teresa-Sedlmeier,lni356,lni356/Teresa-Sedlmeier.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni356\Teresa-Sedlmeier.pdf,10.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni139/gi-proc-139-017,lni139,lni139/gi-proc-139-017.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni139\gi-proc-139-017.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni377/A1-15,lni377,lni377/A1-15.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni377\A1-15.pdf,15.0,"{""repo_url"": 1, ""availability"": 2, ""artifact_vocab"": 1, ""prog_lang"": 1}"
lni87/GI-Proceedings-87-14,lni87,lni87/GI-Proceedings-87-14.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni87\GI-Proceedings-87-14.pdf,14.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni135/97,lni135,lni135/97.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni135\97.pdf,3.0,"{""artifact_vocab"": 3}"
lni106/205,lni106,lni106/205.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni106\205.pdf,1.0,"{""artifact_vocab"": 1}"
lni192/495,lni192,lni192/495.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\495.pdf,1.0,"{""artifact_vocab"": 1}"
lni337/02_05_15_Vo,lni337,lni337/02_05_15_Vo.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\02_05_15_Vo.pdf,2.0,"{""artifact_vocab"": 2}"
lni84/GI-Proceedings-84-4,lni84,lni84/GI-Proceedings-84-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni84\GI-Proceedings-84-4.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni214/17,lni214,lni214/17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni214\17.pdf,1.0,"{""artifact_vocab"": 1}"
lni349/C1-4,lni349,lni349/C1-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni349\C1-4.pdf,2.0,"{""artifact_vocab"": 2}"
lni126/83,lni126,lni126/83.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni126\83.pdf,0.0,{}
lni34/GI-Proceedings.34-12,lni34,lni34/GI-Proceedings.34-12.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni34\GI-Proceedings.34-12.pdf,2.0,"{""source_vocab"": 1}"
lni326/hs2032_03,lni326,lni326/hs2032_03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni326\hs2032_03.pdf,22.0,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni134/943,lni134,lni134/943.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni134\943.pdf,7.0,"{""availability"": 1, ""source_vocab"": 1, ""prog_lang"": 1}"
lni363/BTW2025-124,lni363,lni363/BTW2025-124.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni363\BTW2025-124.pdf,4.0,"{""availability"": 1}"
lni49/GI.Proceedings.49-29,lni49,lni49/GI.Proceedings.49-29.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-29.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni316/DELFI_2021_307-318,lni316,lni316/DELFI_2021_307-318.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni316\DELFI_2021_307-318.pdf,2.0,"{""artifact_vocab"": 2}"
lni142/gi-proc-142-019,lni142,lni142/gi-proc-142-019.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-019.pdf,11.0,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni93/GI-Proceedings-93-676,lni93,lni93/GI-Proceedings-93-676.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni93\GI-Proceedings-93-676.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni366/Proebster_and_Marsden,lni366,lni366/Proebster_and_Marsden.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Proebster_and_Marsden.pdf,2.0,"{""artifact_vocab"": 2}"
lni199/105,lni199,lni199/105.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni199\105.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni220/1164,lni220,lni220/1164.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\1164.pdf,0.0,{}
lni208/1807,lni208,lni208/1807.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni208\1807.pdf,10.0,"{""availability"": 1, ""license"": 1, ""artifact_vocab"": 3}"
lni292/44,lni292,lni292/44.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni292\44.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni195/175,lni195,lni195/175.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni195\175.pdf,6.0,"{""source_vocab"": 2, ""prog_lang"": 2}"
lni49/GI.Proceedings.49-44,lni49,lni49/GI.Proceedings.49-44.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-44.pdf,1.0,"{""artifact_vocab"": 1}"
lni379/A1-2,lni379,lni379/A1-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni379\A1-2.pdf,2.0,"{""artifact_vocab"": 2}"
lni134/552,lni134,lni134/552.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni134\552.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni85/GI-Proceedings-85-22,lni85,lni85/GI-Proceedings-85-22.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni85\GI-Proceedings-85-22.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni327/PVM2022_3,lni327,lni327/PVM2022_3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni327\PVM2022_3.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni41/GI-Proceedings.41-15,lni41,lni41/GI-Proceedings.41-15.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni41\GI-Proceedings.41-15.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni344/GIL_2024_Bader_191-196,lni344,lni344/GIL_2024_Bader_191-196.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni344\GIL_2024_Bader_191-196.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni223/142,lni223,lni223/142.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni223\142.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni352/KB_8th_International_Workshop_on_Annotation_of_useR_Data,lni352,lni352/KB_8th_International_Workshop_on_Annotation_of_useR_Data.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\KB_8th_International_Workshop_on_Annotation_of_useR_Data.pdf,23.0,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni87/GI-Proceedings-87-21,lni87,lni87/GI-Proceedings-87-21.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni87\GI-Proceedings-87-21.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni180/628,lni180,lni180/628.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni180\628.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni373/P373_proceedings_complete,lni373,lni373/P373_proceedings_complete.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni373\P373_proceedings_complete.pdf,28.0,"{""repo_url"": 1, ""availability"": 2, ""license"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni300/B4-04,lni300,lni300/B4-04.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni300\B4-04.pdf,1.0,"{""artifact_vocab"": 1}"
lni282/BIOSIG_2018_paper_3,lni282,lni282/BIOSIG_2018_paper_3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni282\BIOSIG_2018_paper_3.pdf,12.0,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 2}"
lni223/130,lni223,lni223/130.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni223\130.pdf,15.0,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni352/KB_Inhaltsverzeichnis,lni352,lni352/KB_Inhaltsverzeichnis.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\KB_Inhaltsverzeichnis.pdf,12.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni178/159,lni178,lni178/159.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni178\159.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni5/11,lni5,lni5/11.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni5\11.pdf,10.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni41/GI-Proceedings.41-14,lni41,lni41/GI-Proceedings.41-14.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni41\GI-Proceedings.41-14.pdf,13.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni13/62_InvisLearninOnlinSys,lni13,lni13/62_InvisLearninOnlinSys.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni13\62_InvisLearninOnlinSys.pdf,3.0,"{""artifact_vocab"": 3}"
lni58/GI.Proceedings.58-11,lni58,lni58/GI.Proceedings.58-11.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni58\GI.Proceedings.58-11.pdf,11.0,"{""availability"": 2, ""artifact_vocab"": 3}"
lni175/979,lni175,lni175/979.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\979.pdf,3.0,"{""artifact_vocab"": 3}"
lni278/30_247,lni278,lni278/30_247.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni278\30_247.pdf,1.0,"{""artifact_vocab"": 1}"
lni319/P_319_17,lni319,lni319/P_319_17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni319\P_319_17.pdf,0.0,{}
lni209/135,lni209,lni209/135.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni209\135.pdf,15.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni106/231,lni106,lni106/231.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni106\231.pdf,0.0,{}
lni49/GI.Proceedings.49-86,lni49,lni49/GI.Proceedings.49-86.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-86.pdf,2.0,"{""source_vocab"": 1}"
lni154/532,lni154,lni154/532.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\532.pdf,1.0,"{""artifact_vocab"": 1}"
lni158/171,lni158,lni158/171.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni158\171.pdf,14.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni369/paper-03,lni369,lni369/paper-03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni369\paper-03.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni195/2,lni195,lni195/2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni195\2.pdf,2.0,"{""source_vocab"": 1}"
lni56/GI-Proceedings.56-5,lni56,lni56/GI-Proceedings.56-5.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni56\GI-Proceedings.56-5.pdf,17.0,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni343/ai2,lni343,lni343/ai2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni343\ai2.pdf,12.0,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 2}"
lni181/89,lni181,lni181/89.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni181\89.pdf,1.0,"{""artifact_vocab"": 1}"
316/DELFI_2021_229-240,316,316/DELFI_2021_229-240.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\316\DELFI_2021_229-240.pdf,11.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni79/GI-Proceedings-79-20,lni79,lni79/GI-Proceedings-79-20.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni79\GI-Proceedings-79-20.pdf,10.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni13/20_aNationDataWarehProj,lni13,lni13/20_aNationDataWarehProj.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni13\20_aNationDataWarehProj.pdf,11.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni35/GI-Proceedings.35-58,lni35,lni35/GI-Proceedings.35-58.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni35\GI-Proceedings.35-58.pdf,14.0,"{""availability"": 1, ""license"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni285/3032414_GI_P_285_24,lni285,lni285/3032414_GI_P_285_24.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni285\3032414_GI_P_285_24.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni36/GI-Proceedings.36-34,lni36,lni36/GI-Proceedings.36-34.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni36\GI-Proceedings.36-34.pdf,5.0,"{""artifact_vocab"": 3, ""prog_lang"": 2}"
lni34/GI-Proceedings.34-13,lni34,lni34/GI-Proceedings.34-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni34\GI-Proceedings.34-13.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni330/GIL_2023_Wittstruck_531-536,lni330,lni330/GIL_2023_Wittstruck_531-536.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni330\GIL_2023_Wittstruck_531-536.pdf,5.0,"{""availability"": 1, ""artifact_vocab"": 1}"
lni286/PVM2018_18,lni286,lni286/PVM2018_18.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni286\PVM2018_18.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni368/infos2025_ws_6,lni368,lni368/infos2025_ws_6.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni368\infos2025_ws_6.pdf,1.0,"{""artifact_vocab"": 1}"
lni132/353,lni132,lni132/353.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni132\353.pdf,13.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni161/13,lni161,lni161/13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni161\13.pdf,1.0,"{""artifact_vocab"": 1}"
lni34/GI-Proceedings.34-53,lni34,lni34/GI-Proceedings.34-53.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni34\GI-Proceedings.34-53.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni191/227,lni191,lni191/227.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni191\227.pdf,4.0,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni313/A2-03,lni313,lni313/A2-03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni313\A2-03.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni28/GI-Proceedings.28-19,lni28,lni28/GI-Proceedings.28-19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni28\GI-Proceedings.28-19.pdf,8.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni299/GIL_2020_Fiege_079-084,lni299,lni299/GIL_2020_Fiege_079-084.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni299\GIL_2020_Fiege_079-084.pdf,2.0,"{""artifact_vocab"": 2}"
lni220/1841,lni220,lni220/1841.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\1841.pdf,3.0,"{""artifact_vocab"": 3}"
lni356/Andreas-Scholl,lni356,lni356/Andreas-Scholl.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni356\Andreas-Scholl.pdf,14.0,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni192/257,lni192,lni192/257.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\257.pdf,2.0,"{""artifact_vocab"": 2}"
lni343/modelling1,lni343,lni343/modelling1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni343\modelling1.pdf,2.0,"{""artifact_vocab"": 2}"
lni180/327,lni180,lni180/327.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni180\327.pdf,6.0,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni175/179,lni175,lni175/179.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\179.pdf,9.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 1}"
lni142/gi-proc-142-041,lni142,lni142/gi-proc-142-041.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-041.pdf,1.0,"{""artifact_vocab"": 1}"
lni154/526,lni154,lni154/526.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\526.pdf,0.0,{}
lni142/gi-proc-142-023,lni142,lni142/gi-proc-142-023.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-023.pdf,2.0,"{""artifact_vocab"": 2}"
lni3/17,lni3,lni3/17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni3\17.pdf,0.0,{}
lni360/B4-2,lni360,lni360/B4-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni360\B4-2.pdf,11.0,"{""availability"": 2, ""artifact_vocab"": 3}"
lni154/cd-2760,lni154,lni154/cd-2760.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-2760.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni160/177,lni160,lni160/177.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni160\177.pdf,18.0,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni283/DFN-Forum-Proceedings-008,lni283,lni283/DFN-Forum-Proceedings-008.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni283\DFN-Forum-Proceedings-008.pdf,23.0,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni352/Fuchs-Kittowski_et_al_Eine_Methode_fuer_die_Potenzialanalyse,lni352,lni352/Fuchs-Kittowski_et_al_Eine_Methode_fuer_die_Potenzialanalyse.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\Fuchs-Kittowski_et_al_Eine_Methode_fuer_die_Potenzialanalyse.pdf,14.0,"{""repo_url"": 1, ""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni93/GI-Proceedings 93,lni93,lni93/GI-Proceedings 93.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni93\GI-Proceedings 93.pdf,26.0,"{""availability"": 2, ""license"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni297/DELFI2019_338_Weisst_Du_es_oder_raetst_Du_noch_-_ARS_mit_Rueckmeldungen_zur_Antwortzuversicht_bei_Lernfragen,lni297,lni297/DELFI2019_338_Weisst_Du_es_oder_raetst_Du_noch_-_ARS_mit_Rueckmeldungen_zur_Antwortzuversicht_bei_Lernfragen.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni297\DELFI2019_338_Weisst_Du_es_oder_raetst_Du_noch_-_ARS_mit_Rueckmeldungen_zur_Antwortzuversicht_bei_Lernfragen.pdf,6.0,"{""source_vocab"": 2, ""artifact_vocab"": 2}"
lni183/199,lni183,lni183/199.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni183\199.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni133/307,lni133,lni133/307.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni133\307.pdf,3.0,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni154/004,lni154,lni154/004.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\004.pdf,0.0,{}
lni165/371,lni165,lni165/371.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni165\371.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni154/cd-2461,lni154,lni154/cd-2461.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-2461.pdf,11.0,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni100/37,lni100,lni100/37.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni100\37.pdf,1.0,"{""prog_lang"": 1}"
lni3/19,lni3,lni3/19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni3\19.pdf,0.0,{}
lni181/29,lni181,lni181/29.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni181\29.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni91/GI-Proceedings-91-7,lni91,lni91/GI-Proceedings-91-7.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni91\GI-Proceedings-91-7.pdf,2.0,"{""artifact_vocab"": 2}"
lni307/C1-1,lni307,lni307/C1-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni307\C1-1.pdf,7.0,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni342_einzel-PDFs/GI_Proceedings_342_Digital_Paper_19,lni342_einzel-PDFs,lni342_einzel-PDFs/GI_Proceedings_342_Digital_Paper_19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni342_einzel-PDFs\GI_Proceedings_342_Digital_Paper_19.pdf,16.0,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni144/117,lni144,lni144/117.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni144\117.pdf,9.0,"{""source_vocab"": 3, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni51/GI-Proceedings.51-71,lni51,lni51/GI-Proceedings.51-71.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni51\GI-Proceedings.51-71.pdf,1.0,"{""artifact_vocab"": 1}"
lni286/PVM2018_20,lni286,lni286/PVM2018_20.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni286\PVM2018_20.pdf,5.0,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni52/GI.-.Proceedings.52-43,lni52,lni52/GI.-.Proceedings.52-43.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni52\GI.-.Proceedings.52-43.pdf,3.0,"{""artifact_vocab"": 3}"
lni310/B1-13,lni310,lni310/B1-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni310\B1-13.pdf,4.0,"{""artifact_vocab"": 3, ""prog_lang"": 1}"
lni279/A1-18,lni279,lni279/A1-18.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni279\A1-18.pdf,1.0,"{""artifact_vocab"": 1}"
lni226/225,lni226,lni226/225.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni226\225.pdf,9.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 1}"
lni154/423,lni154,lni154/423.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\423.pdf,3.0,"{""artifact_vocab"": 3}"
lni113/173,lni113,lni113/173.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni113\173.pdf,12.0,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni77/GI-Proceedings-77-20,lni77,lni77/GI-Proceedings-77-20.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni77\GI-Proceedings-77-20.pdf,0.0,{}
lni28/GI-Proceedings.28-55,lni28,lni28/GI-Proceedings.28-55.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni28\GI-Proceedings.28-55.pdf,10.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni378/abstract_05,lni378,lni378/abstract_05.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni378\abstract_05.pdf,2.0,"{""artifact_vocab"": 2}"
lni215/391,lni215,lni215/391.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni215\391.pdf,10.0,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni125/137,lni125,lni125/137.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni125\137.pdf,2.0,"{""artifact_vocab"": 2}"
lni326/qsap_03,lni326,lni326/qsap_03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni326\qsap_03.pdf,10.0,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni115/56,lni115,lni115/56.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni115\56.pdf,6.0,"{""source_vocab"": 2, ""artifact_vocab"": 2}"
lni154/cd-1035,lni154,lni154/cd-1035.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-1035.pdf,16.0,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni308/DELFI2020_Proceedings_komplett,lni308,lni308/DELFI2020_Proceedings_komplett.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni308\DELFI2020_Proceedings_komplett.pdf,18.0,"{""availability"": 1, ""license"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni190/177,lni190,lni190/177.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni190\177.pdf,2.0,"{""artifact_vocab"": 2}"
lni98/81,lni98,lni98/81.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni98\81.pdf,3.0,"{""artifact_vocab"": 2, ""prog_lang"": 1}"
lni141/gi-proc-141-014,lni141,lni141/gi-proc-141-014.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni141\gi-proc-141-014.pdf,0.0,{}
lni361/BTW2025-02,lni361,lni361/BTW2025-02.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni361\BTW2025-02.pdf,2.0,"{""source_vocab"": 1}"
